"id";"coder";"entry_date";"file_name";"emp_state";"emp_state_other";"emp_city";"emp_institution";"emp_department";"job_title";"prof_denomination";"job_published";"job_deadline";"job_start";"job_asap";"job_position";"job_position_other";"job_has_tenure";"job_qualification_option";"job_has_scholarship";"job_phd_program";"job_has_limit";"job_limit_year";"job_limit_month";"job_extension";"job_extension_conc";"job_pay";"job_pay_other";"job_percentage";"job_third_party_fund";"job_teaching";"job_teaching_other";"job_require_exam";"job_subject_exam";"job_topic_require";"job_topic_task";"job_topic_conc";"job_method_require";"job_method_task";"job_method_conc";"job_software_require";"job_software_task";"job_software_conc";"job_research_require";"job_research_task";"job_research_conc";"job_funding_require";"job_funding_task";"job_funding_conc";"job_coordinate_require";"job_coordinate_task";"job_coordinate_conc";"job_teaching_require";"job_teaching_task";"job_teaching_conc";"job_admin_require";"job_admin_task";"job_admin_conc";"job_nonacademic_require";"job_non_academic_conc";"job_quali_require";"job_quali_task";"job_other_require";"job_other_require_conc";"job_other_task";"job_other_task_conc";"job_benefits";"appl_chances";"appl_disability";"appl_gender";"appl_diversity";"appl_family";"appl_dualcareer";"appl_parttime_option";"appl_cost"
"53";"GK";"";"2020-03-31_postdoc_lmu_muenchen.pdf";"1";"";"München";"LMU München";"Institut für Kommunikationswissenschaft und Medienforschung";"Wissenschaftlcihe/r Assistent/in (Post-Doc; 100%; E113/A13aZ) zum nächstmöglichen Zeitpunkt";"";"";"2020-03-31";"asap";"1";"12";"";"0";"2";"0";"0";"1";"3";"0";"1";"3";"23";"";"1";"0";"5";"";"1";"Sozial- und Kulturwissenschaften";"0";"1";"strategisch-persuasive Kommunikation/Organisationskommunikation";"1";"0";"sehr gute Kenntnisse in Statistik/ multivariate Datenanalyse, Methoden der empirischen Kommunikationsforschung (qualitative und quantitaive Verfahren der Inhaltsanalyse)";"0";"0";"";"1";"1";"Forschung im thematischen Bereich, Mitarbeit in Forschungsprjekten des Arbeitsbereiches, eigenständige Akquise und Durchführung von Projekten";"1";"1";"Akquise und Durchführung von ""eigenen"" Drittmittelprojekten";"0";"0";"Akquise und Durchführung von Drittmittelprojekten";"1";"1";"Lehre im Bereich der strategischen-persuasiven Kommunikation/ Organisationskommunikation, Durchführung von Lehrveranstaltungen, besonders im Master-Studiengang ""Internationale Public Relaations""";"1";"1";"aktive Beteiligung an der Aufgabe der Selbstverwaltung und Gremienarbeit des Departments, Betreuung der Studenten";"0";"";"1";"1";"1";"Beherrschung der deutsche Sprache, Englisch, hoch motiviert, einsatzfreudig und selbstständig, überdurchschnittliche Promotion, pädagogisch-didaktische Kenntnisse und Vorerfahrungen in der Hochschullehre, Kenntnisse in dem Projektmanagement";"1";"internationale Publikationen";"0";"1";"1";"1";"0";"0";"0";"0";"0"
"54";"GK";"";"2020-03-31_pradoc_uni_bremen.pdf";"1";"";"Bremen";"Universität Bremen";"Zentrum für Medien-, Kommunikations- und Informationsforschung";"Doktorand/In-Stelle im Bereich ""Computational Social Science"" Gemeinsame Ausschreibung einer Stelle der Fachbereiche 9 und 3";"";"";"2020-03-31";"";"";"11";"";"0";"0";"0";"0";"1";"3";"0";"0";"0";"13";"";"1";"0";"4";"";"1";"Kommunikationswissenschaft";"1";"1";"Computerbasierte Kommunikation und Demokratie";"1";"1";"quantitaive Methoden, computerbasierte Methoden";"1";"1";"Nachgewiesene Erfahrung mit R, Python, Rubin, Java oder einer gleichwertigen objektorientierten Programmiersprache";"1";"1";"Forschungsinteresse in politischer Kommunikation, Forschung im Bereich der pol. Kommunikation, basierend auf computerbasierten Methoden, Erforschung neuer methodischer Ansätze mit einem Schwerpunkt in Machine-learning und Natural Language Processiong";"0";"0";"";"0";"0";"";"1";"1";"Unterstützende Lehre von computerbasierten Methoden für Sozialwissenschaftler/innen und Modelle des Machine-learning in Mathematik und Informatik";"0";"0";"";"0";"";"1";"1";"1";"sehr gute Englischkenntnisse (C1), und Deutschkenntnisse (mind. B2)";"1";"Verfassen einer Dissertation mit Schwerpunkt auf einem der Forschungsgebiete der Labs";"0";"1";"1";"1";"1";"0";"0";"0";"0"
"55";"GK";"";"2020-03-31_prof_zeppelin_uni_friedrichshafen.pdf";"1";"";"Friedrichshafen";"Zeppelin Universität";"Fachbereich Kulturwissenschaften und Kommunikationswissenschaften";"Lehrstuhl für Kommunikationswissenschaft mit dem Schwerpunkt Krisenkommunikation (Vollzeit-Professur) (m/w/d)";"Kommunikationswissenschaft mit dem Schwerpunkt Krisenkommunikation";"";"2020-03-31";"asap";"1";"20";"";"0";"0";"0";"0";"2";"NA";"NA";"0";"0";"0";"";"1";"0";"NA";"";"1";"mit Bezug zur Stelle";"1";"1";"Kommunikationswissenschaften, Krisenkommunikation";"1";"1";"breite Methodenkenntnisse der qualitativen und quantitativen Methoden, Beteiligung der Methodenausbildung";"0";"0";"";"1";"1";"Forschungskompetenzen im Bereich der Digitalen Kommunikation, Forschungscluster, herausragend profilierte Forschungstätigkeiten, interdisziplinäre Forschung";"1";"1";"erfolgreiche Einwerbung von Drittmitteln";"0";"0";"";"1";"1";"herausragendes Engagement in der Lehre, Weiterentwicklung der Lehrformate, Medientheorie in der Lehre,insbesondere Theorie und Geschichte der elektronischen Medien und der Medienwissenschaft";"1";"1";"akademische Selbstverwaltung";"0";"";"1";"1";"1";"englischsprachige Lehre, Interesse an Interdisziplinärität";"1";"internationale Publikationen in renommierten Fachzeitschriften mit Peer Review, Publikationen in renommierten internationalen Verlagen, projektförmiges Arbeiten in kleinen Gruppen und der studentischen Forschung, Beteiligung der Methodenausbildung";"0";"1";"1";"1";"0";"1";"0";"0";"0"
"56";"GK";"";"2020-04-07_gastprofessur_uni_wien.pdf";"2";"";"Wien";"Universität Wien";"Faculty of Social Sciences";"Visiting Professor of Communication Science";"";"";"2020-04-07";"2020-10-01";"0";"30";"Gastprofessur";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"";"1";"0";"8";"";"1";"mit Bezug zur Stelle";"1";"1";"media policity and media innocation/ media change";"0";"0";"";"0";"0";"";"1";"0";"outstanding achievements in research, managing large research projects, lead research groups";"1";"0";"list of acquired third-party funds";"0";"0";"";"1";"1";"teaching commitment, enthusiasm fpr excellent teaching, teaching experience, teach students in all phase of their studies";"1";"1";"leading groups";"0";"";"1";"1";"1";"excellent publication record, international reputation";"1";"teaching in German or preferable in English";"wide range of support service, comprehensive advice and support, attractive working conditions in a city with a high quality of life, dynamic research location with well-established research funding provisions";"1";"0";"1";"1";"0";"0";"0";"0"
"57";"GK";"";"2020-04-15_prof_uni_wien_1.pdf";"2";"";"Wien";"Universität Wien";"Faculty of Social Science";"Professorship Communication with a Focus on Media Change and Media Innovation";"Communication with a Focus on Media Change and Media Innovation";"";"2020-04-15";"";"0";"20";"";"0";"0";"0";"0";"2";"NA";"NA";"0";"0";"30";"A1";"1";"0";"NA";"";"1";"Witschaftswissenschaften";"1";"1";"media change and media innovation";"0";"0";"";"0";"0";"";"1";"1";"outstanding achievements in research, experience in designing, procuring and managing large research projects, willingness and ability to lead research";"1";"0";"list of acquired third-party funds";"0";"0";"";"1";"1";"excellent teaching, teaching experience at university, ability and willingness to teach students in all phasesopf their studies";"1";"1";"take over responsibility on the organisational level of the Faculty and University";"0";"";"1";"1";"1";"excellent publication record, international reputation";"1";"teaching in German or preferable in English";"vibrant and future-oriented organisation, a ""start-up package"" in particualr for the intiation of research projects, a dynamic resarch location with well-established research funding provisions, attractive working conditions in a city with a high quality of life, comprehensive advice and support in relations to finding an accommodation, a wide range of support services offered by central service institutions";"1";"0";"1";"1";"0";"0";"0";"0"
"58";"GK";"";"2020-04-15_prof_uni_wien_2.pdf";"2";"";"Wien";"Universität Wien";"Faculty of Social Science";"Communication with a Focus on Media Enterteinment Research";"Communication with a Focus on Media Enterteinment Research";"";"2020-04-15";"";"0";"20";"";"0";"0";"0";"0";"2";"NA";"NA";"0";"0";"30";"A1";"1";"0";"NA";"";"1";"Journalismus und Öffentlichkeitsarbeit";"1";"1";"media entertainment research";"0";"0";"";"0";"0";"";"1";"1";"outstanding achievements in research, experience in designing, procuring and managing large research projects, willingness and ability to lead research";"1";"0";"list of acquired third-party funds";"0";"0";"";"1";"1";"excellent teaching, teaching experience at university, ability and willingness to teach students in all phasesopf their studies";"1";"1";"take over responsibility on the organisational level of the Faculty and University";"0";"";"1";"1";"1";"excellent publication record, international reputation";"1";"teaching in German or preferable in English";"vibrant and future-oriented organisation, a ""start-up package"" in particualr for the intiation of research projects, a dynamic resarch location with well-established research funding provisions, attractive working conditions in a city with a high quality of life, comprehensive advice and support in relations to finding an accommodation, a wide range of support services offered by central service institutions";"1";"0";"1";"1";"0";"0";"0";"0"
"59";"GK";"";"2020-04-17_w1_uni_weimar.pdf";"1";"";"Weimar";"Universität Weimar";"Fakultät Medien";"W1-Professur (mit Tenure Track nach W3) ""Digitale Ökonomie""";"Digitale Ökonomie";"";"2020-04-17";"";"0";"21";"";"1";"0";"0";"0";"1";"3";"0";"1";"3";"1";"";"0,75";"0";"NA";"";"1";"Kommunikationswissenschaft; verwandtes Fach";"1";"1";"Digitale Ökonomie";"0";"0";"";"0";"0";"";"1";"1";"Data Economica und Digital Value Creation, Fähigkeit zur eigenständigen Forschung und Interdisziplinarität";"0";"0";"";"0";"0";"";"1";"1";"einschlägige Lehrerfahrungen, Grundveranstaltungen, englischesprachige Veranstaltungen und Masterstudiengang ""Medienmanagement"", herausragende Lehrqualität";"1";"1";"Beteiligung an fakultätsübergreifenden Kooperationen und interdisziplinären Studienangebote";"0";"";"1";"1";"1";"internationale Publikationen, Vortragsfähigkeit, disziplinäre Exzellent, Offenheit, Wissen und Verantwortung von Wissenschaft und Kunst";"0";"";"selbstständige Ausgestaltung der Professur, angemessene Ausstattung (Sachmittel und Personalausstattung), Unterstützung durch vielfältige Beratungsangebote und Förderfonds";"1";"1";"1";"0";"1";"0";"0";"0"
"60";"GK";"";"2020-04-19_w1_deutsche_sporthochschule_koeln.pdf";"1";"";"Köln";"Deutsche Sporthochschule Köln";"Institut für Kommunikations- und Medienforschung";"Juniorprofessur (W1) für Sportjournalismus und Öffentlichkeitsarbeit (w/m/d)";"Sportjournalismus und Öffentlichkeitsarbeit";"";"2020-04-19";"asap";"1";"21";"";"0";"0";"0";"0";"1";"3";"0";"1";"3";"1";"";"1";"0";"4,5";"";"1";"Kommunikationswissenschaft; Nachbardisziplin";"1";"1";"Sportjournalismus und Öffentlichkeitsarbeit";"0";"0";"";"0";"0";"";"0";"0";"";"1";"1";"Erfahrung in der Einwerbung von Drittmitteln";"0";"0";"";"1";"1";"positiv evaluierte Lehre im Kontext der Professur, englischsprachige Lehrkompetenz";"1";"1";"interpisziplinäre Anschlussfähigkeit";"1";"Erfahrung im Bereich Online-Journalismus bzw. Online-Kommunikation und Kontakte zur journalistischen Praxis";"1";"1";"1";"einschlägige internationale Publikationerfahrungen mit empirischer Ausrichtung, erkennbare Transferleistungen der wissenschaftlichen Befunde in die journalistische Praxis, Auslandserfahrung in akademischen Einrichtungen, pädagogische Eignung";"1";"Bereitschaft zur Mitarbeit in allen Bachelor-, Master- und Lehramtsstudiengängen";"herausragender Hochschulstandort, ausgewiesene Forschung, hohes Drittmittelvolumen, sozial- und lebenswissenschaftliche Teildisziplin der Sportwissenschaft";"1";"1";"1";"0";"1";"0";"0";"0"
"61";"GK";"";"2020-04-20_praedoc_uni_zuerich.pdf";"3";"";"Zürich";"Universität Zürich";"Institut für Kommunikationswissenschaft und Medienforschung";"Doktorand*in (60%, befristet für 3 Jahre) in der Abteilung ""Wissenschaftskommunikation"" des IKMZ";"";"";"2020-04-20";"2020-06-01";"0";"11";"";"0";"1";"0";"0";"1";"3";"0";"0";"0";"0";"";"0,6";"1";"NA";"";"1";"Kommunikationswissenschaft; Nachbardisziplin";"0";"1";"wissenschaftsbezogene Verschwörungstheorien";"1";"0";"Erfahrung mit automatisierten und/oder rechnergeschützten methiden, z.B. mit R und/oder Python für Text- und Netzwerkanalysen";"0";"0";"";"1";"1";"Erfahrung mit/ Interesse an Erforschung von sozialen Medien und Verschwörungstheorien, Mitarbeit in internationalen Forschungsprojekt";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"";"1";"1";"1";"Deutschkenntnisse";"1";"an Konferenzen teilnehmen und publizieren";"ausgezeichnete Ressourcen, forschungsorientiertes team, produktive Arbeitsumgebung und inspirierende intellektuelle Atmonsphäre";"0";"0";"0";"0";"0";"0";"0";"0"
"62";"GK";"";"2020-05-04_postdoc_zuerich.pdf";"3";"";"Zürich";"Universität Zürich";"Institut für Kommunikationsiwssenschaft und Medienforschung";"Oberassistent/in (80%)";"";"";"2020-05-04";"asap";"1";"12";"";"0";"0";"0";"0";"1";"3";"0";"0";"0";"30";"kantolanlen Richtlinien (?)";"0,8";"0";"NA";"";"1";"Medienwissenschaft; Sozialwissenschaft";"1";"0";"Strategische Kommunikation und Medienmanagement";"1";"0";"sehr gute Kenntnisse in sozialwissenschaftlich-empirischer Methoden";"0";"0";"";"1";"1";"Mitwirkung, Entwicklung und Durchführung von Forschungsprojekten, ausgewiesene Forschungskompetenz";"0";"0";"";"0";"0";"";"1";"1";"Lehrveranstaltungen, die im Rahemn der Studienprogramme des IKNZ zu leiten und den eigenen Schwerpunken entsprechen, ausgewiesene Lehrkompetenz";"1";"1";"Betreuung- und Administrationsaufgaben";"0";"";"1";"1";"1";"sehr gute Kenntnisse über kommunikationswissenschaftliche Theorien, hohes Interesse an Askpekten der Digitalisierung, sehr gute Deutsch- und Englischkenntnisse, Organisations- und KOmmunikationsfähigkeit, Engagement und Teamfähigkeit, internationale Orientierung";"1";"Wissenschaftliche Weiterqualifikation, Publikationen, Konferenzteilnahmen";"forschungsorientiertes und dynamisches Team, angenehme Arbeitsatmosphäre und insprierendes intellektuelles Klima, herausragendes Forschungsumfeld mit exzellenter Ausstattung an einem der besten kommunikationswissenschaftlichen Institute des deutschsprachigen Raums, forschrifttliche Arbeitsbedingungen und Entlohnung nach kantonalen Richtlinien";"0";"0";"0";"0";"0";"0";"0";"0"
"63";"GK";"";"2020-05-04_praedoc_wien.pdf";"2";"";"Wien";"Universität Wien";"Department of Communication";"University Assistant (prae doc) at the Department of Communication";"";"";"2020-05-04";"asap";"1";"11";"";"0";"0";"0";"0";"1";"4";"0";"0";"0";"0";"";"0,75";"0";"NA";"";"1";"Jurnalismus; media studies; human-computer interaction; verwandtes Fach";"1";"1";"advertising and Media Effects Reasearch";"1";"1";"quantitative methods (empirical social research)";"1";"1";"MS Office";"1";"1";"empirical content, reception and effects research, advertising research, interest in international research focus";"1";"1";"experience in external fundraising";"0";"0";"";"1";"1";"participation in teaching and independent teaching of courses as defined by the collective agreement";"1";"1";"contribution to the department administration, contribution to the organisation of meetings, conferences, symposiums";"0";"";"1";"1";"1";"didactic competence, high ability to express yourself oth orally and in writing, excellent command of written and spoken english, high computer literacy, ability tpo work in teams, ability to time self-management, knowledge of university processes and structures advantageous";"1";"supervision of students, sign a doctoral thesis agreement";"0";"1";"1";"0";"1";"0";"0";"0";"0"
"64";"GK";"";"2020-05-11_wimi_th_koeln.pdf";"1";"";"Köln";"Technische Hochschule Köln";"Hochschule für Angewandte Wissenschaft, Fakultät für Angewandte Sozialwissenschaft";"Wissenschaftliche*r Mitarbeiter*in empirische Sozialforschung im Kontext von Sozialforschung im Kontext von Sozialpädagogik und Digitalisierung";"";"";"2020-05-11";"asap";"1";"11";"";"0";"1";"0";"0";"1";"3";"0";"0";"0";"13";"";"0,75";"1";"NA";"";"1";"Kommunikationswissenschaft; andere Sozialwissenschaft";"1";"0";"Sozialpädagogik und Digitalisierung";"0";"1";"Praxiskenntnisse der Methoden und Techniken in der empirischen Forschung und Projektarbeit, Entwicklung von Methoden und Technilogien für Hilfe zur Alltagsbewältigung in der Behinderten- und Erziehungshilfe";"1";"1";"MS Office-Programme";"1";"1";"Planung, Durchführung und Auswertung der qualitativen empirische Forschung";"0";"0";"";"1";"1";"Mitarbeit in dem BMBF-geförderten Drittmittelprojekt";"1";"1";"Unterstützung bei Lehrveranstaltungen im Bereich Medienpädagogik,";"0";"0";"";"0";"";"1";"1";"1";"sehr gute fachwissenschaftliche Kenntnisse der relevanten Schwerpunkte, asugeprägtes Kooperationsbewusstsein für eine interdisziplinäre Zusammenarbeit, selbstständige, strukturierte und verbindliche Arbeitsweise, sehr gute Deutsch- und mindestens gute Englischkenntnisse";"1";"Erstellung von Berichten, wissenschaftlichen Publikationen und Vorträgen in deutscher und englischer Sprache, Kooperationen mit externen beteiligten Einrichtungen, Vertretung der sozialwissenschaftlichen Perspektive bei der Gestaltung und Durchführung von medienpädagogischen Workshops sowie bei der Beteiligung an Technologieentwicklungen";"vielseitigs Fort- und Weiterbildungsangebot für fachliche und persönliche Weiterentwicklung, flexible Arbeitszeiten, familienfreundliche Arbeitsbedingungen, vergünstigte Jobtickets für den Nahverkehr, Aussicht auf die zeitweise Nutzung eines Telearbeitsplatzes (Homeoffice), Möglichkeit zur Teilnahme am Hochschulsport und Gesundheitsförderungsprogrammen, Einblicke in interdisziplinäre Forschungszusammenhänge und die Möglichkeit zur wissenschaftlichen Weiterentwicklung, regelmäßige Teilnahme an Doktorand'innenseminaren und überfachlichen Qualifizierungsangeboten";"1";"1";"1";"0";"1";"0";"0";"0"
"65";"GK";"";"2020-05-15_postdoc_multiple_unis.pdf";"1";"";"Leipzig";"Universität Leipzig";"Institut für Kommunikations- und Medienwissenschaft";"[Job Offer] Postdoc (1yr) on AL and Local Journalsim";"";"2020-03-16";"2020-05-15";"2020-10-01";"0";"12";"";"0";"0";"0";"0";"1";"1";"0";"0";"0";"13";"";"1";"0";"NA";"";"1";"Kommunikationswissenschaft; andere Sozialwissenschaft";"1";"1";"Al and Local Journalism";"1";"0";"experience with qualitative research methods";"0";"0";"";"0";"0";"";"0";"0";"";"1";"1";"help preparing a funding application";"0";"0";"";"0";"0";"";"0";"";"1";"1";"1";"strong affinity to subject matter, some experience of drafting funding apllications, good communication and writing skills, good organisation skills, enthusiasm for woriking in a highly interdisciplinary and international setting, fluency in English and preferably in another European language (German, Dutch, Norwegian), ability to work independently and yet be a team player";"1";"may involving traveling, help identify the most promising applications of Al in the local journalistic process (in cooperation with a local journalism organization), map the use of Al in journalism with a focus on local journalism, help preparing a journal publication in a high ranking academic journal";"0";"0";"1";"0";"0";"0";"0";"0";"0"
"66";"GK";"";"2020-05-21_praedoc_uni_duesseldorf.pdf";"1";"";"Düsseldorf";"Universität Düsseldorf";"Philosophische Fakultät, Institut für Sozialwissenschaften/Kommunikations- und Medienwissenschaft III";"wissenschaftlichen Mitarbeiterin/ Mitarbeiters";"";"";"2020-05-21";"2020-08-01";"0";"11";"";"0";"0";"0";"0";"1";"3";"0";"0";"0";"13";"";"0,66";"1";"NA";"";"1";"Psychologie; Kommunikationswissenschaft; Medienkommunikation";"1";"0";"mediale und personale Informationsquellen";"1";"0";"standardisierte Erhebungs- und Auswertungsverfahren";"0";"0";"";"1";"1";"Mitarbeit in Entwicklung, Durchführung und Auswertung im Projekt inkl. Bearbeitung übergreifender Fragen im Projektkontext";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"";"1";"1";"1";"überdurchschnittliche Leistungen im bisherigen Studium, solide Kenntnisse und Erfahrungen in standardisierten Erhebungs- und Auswertungsverfahren";"0";"";"0";"1";"1";"1";"1";"1";"0";"1";"0"
